Year,State,State.ANSI,temp3,temp4,temp23,temp43,temp44,temp45,Value,chem_name,chem_column,harm_level
2019,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (PYRACLOSTROBIN = 99100),NA,NA,"7,400",PYRACLOSTROBIN,99100,
2019,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (PYRIMETHANIL = 288201),NA,NA,"9,300",PYRIMETHANIL,288201,III
2019,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (QUINOLINE = 55459),NA,NA,"4,800",QUINOLINE,55459,
2019,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (SULFUR = 77501),NA,NA,"686,000",SULFUR,77501,III
2019,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TETRACONAZOLE = 120603),NA,NA,600,TETRACONAZOLE,120603,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,"3,300",THIOPHANATE-METHYL,102001,U
2019,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,"90,900",THIRAM,79801,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TOTAL),NA,NA,"1,233,500",NA,NA,
2019,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TRIFLOXYSTROBIN = 129112),NA,NA,"4,200",TRIFLOXYSTROBIN,129112,U
2019,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TRIFLUMIZOLE = 128879),NA,NA,"7,200",TRIFLUMIZOLE,128879,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712),NA,NA,200,CARFENTRAZONE-ETHYL,128712,
2019,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (FLUMIOXAZIN = 129034),NA,NA,"1,100",FLUMIOXAZIN,129034,III
2019,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (OXYFLUORFEN = 111601),NA,NA,"1,300",OXYFLUORFEN,111601,U
2019,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (PENDIMETHALIN = 108501),NA,NA,"5,500",PENDIMETHALIN,108501,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (TOTAL),NA,NA,"10,200",NA,NA,
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,500,ABAMECTIN,122804,Ib
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (ACEQUINOCYL = 6329),NA,NA,"5,400",ACEQUINOCYL,6329,
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,"2,800",ACETAMIPRID,99050,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (AZADIRACHTIN = 121701),NA,NA,800,AZADIRACHTIN,121701,
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,"17,900",BIFENAZATE,586,U
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,"7,300",BIFENTHRIN,128825,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,"1,900",CHLORANTRANILIPROLE,90100,U
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (CYANTRANILIPROLE = 90098),NA,NA,900,CYANTRANILIPROLE,90098,U
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (CYFLUMETOFEN = 138831),NA,NA,"5,200",CYFLUMETOFEN,138831,III
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (ETOXAZOLE = 107091),NA,NA,"1,200",ETOXAZOLE,107091,III
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (FENPROPATHRIN = 127901),NA,NA,"6,000",FENPROPATHRIN,127901,O
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (FENPYROXIMATE = 129131),NA,NA,400,FENPYROXIMATE,129131,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (FLONICAMID = 128016),NA,NA,"3,300",FLONICAMID,128016,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (FLUPYRADIFURONE = 122304),NA,NA,"4,800",FLUPYRADIFURONE,122304,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (HEXYTHIAZOX = 128849),NA,NA,"2,300",HEXYTHIAZOX,128849,U
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (IMIDACLOPRID = 129099),NA,NA,"3,500",IMIDACLOPRID,129099,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (MALATHION = 57701),NA,NA,"56,700",MALATHION,57701,III
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (METHOXYFENOZIDE = 121027),NA,NA,"3,300",METHOXYFENOZIDE,121027,U
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (NALED = 34401),NA,NA,"12,700",NALED,34401,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (NEEM OIL = 25006),NA,NA,"1,100",NEEM OIL,25006,
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007),NA,"51,600",NA,NA,
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,"4,600",NOVALURON,124002,
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501),NA,NA,"1,200",PIPERONYL BUTOXIDE,67501,U
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (PYRETHRINS = 69001),NA,NA,200,PYRETHRINS,69001,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (PYRIPROXYFEN = 129032),NA,NA,100,PYRIPROXYFEN,129032,U
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,"2,300",SPINETORAM,110007,O
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (SPINOSAD = 110003),NA,NA,600,SPINOSAD,110003,III
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (SPIROMESIFEN = 24875),NA,NA,"1,800",SPIROMESIFEN,24875,
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (SULFOXAFLOR = 5210),NA,NA,"1,000",SULFOXAFLOR,5210,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,"1,400",THIAMETHOXAM,60109,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (TOTAL),NA,NA,"212,600",NA,NA,
2019,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (CHLOROPICRIN = 81501),NA,NA,"6,146,600",CHLOROPICRIN,81501,FM
2019,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (DICHLOROPROPENE = 29001),NA,NA,"1,045,700",DICHLOROPROPENE,29001,FM
2019,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (FLUTRIAFOL = 128940),NA,NA,"1,700",FLUTRIAFOL,128940,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (IRON PHOSPHATE = 34903),NA,NA,100,IRON PHOSPHATE,34903,
2019,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (METAM-POTASSIUM = 39002),NA,NA,"254,000",METAM-POTASSIUM,39002,
2019,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (METAM-SODIUM = 39003),NA,NA,"244,000",METAM-SODIUM,39003,II
2019,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (REYNOUTRIA SACHALINE = 55809),NA,NA,600,REYNOUTRIA SACHALINE,55809,
2019,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (TOTAL),NA,NA,"7,698,900",NA,NA,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,0.205,AZOXYSTROBIN,128810,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (BLAD = 30006),NA,NA,0.482,BLAD,30006,Ib
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (BORAX DECAHYDRATE = 11102),NA,NA,0.023,BORAX DECAHYDRATE,11102,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (BOSCALID = 128008),NA,NA,0.337,BOSCALID,128008,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,1.739,CAPTAN,81301,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (CYFLUFENAMID = 555550),NA,NA,0.023,CYFLUFENAMID,555550,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,0.32,CYPRODINIL,288202,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (DIFENOCONAZOLE = 128847),NA,NA,0.114,DIFENOCONAZOLE,128847,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FENHEXAMID = 90209),NA,NA,0.623,FENHEXAMID,90209,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,0.213,FLUDIOXONIL,71503,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FLUOPYRAM = 80302),NA,NA,0.113,FLUOPYRAM,80302,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FLUXAPYROXAD = 138009),NA,NA,0.168,FLUXAPYROXAD,138009,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FOSETYL-AL = 123301),NA,NA,3.997,FOSETYL-AL,123301,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (MEFENOXAM = 113502),NA,NA,0.493,MEFENOXAM,113502,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (MYCLOBUTANIL = 128857),NA,NA,0.106,MYCLOBUTANIL,128857,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (PENTHIOPYRAD = 90112),NA,NA,0.303,PENTHIOPYRAD,90112,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000),NA,NA,0.073,POLYOXIN D ZINC SALT,230000,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (POTASSIUM BICARBON. = 73508),NA,NA,2.381,POTASSIUM BICARBON.,73508,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (PROPICONAZOLE = 122101),NA,NA,0.112,PROPICONAZOLE,122101,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (PYRACLOSTROBIN = 99100),NA,NA,0.169,PYRACLOSTROBIN,99100,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (PYRIMETHANIL = 288201),NA,NA,0.51,PYRIMETHANIL,288201,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (QUINOLINE = 55459),NA,NA,0.097,QUINOLINE,55459,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (SULFUR = 77501),NA,NA,3.656,SULFUR,77501,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (TETRACONAZOLE = 120603),NA,NA,0.039,TETRACONAZOLE,120603,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,0.669,THIOPHANATE-METHYL,102001,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,2.219,THIRAM,79801,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (TRIFLOXYSTROBIN = 129112),NA,NA,0.113,TRIFLOXYSTROBIN,129112,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (TRIFLUMIZOLE = 128879),NA,NA,0.23,TRIFLUMIZOLE,128879,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712),NA,NA,0.024,CARFENTRAZONE-ETHYL,128712,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE, HERBICIDE: (FLUMIOXAZIN = 129034),NA,NA,0.089,FLUMIOXAZIN,129034,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE, HERBICIDE: (OXYFLUORFEN = 111601),NA,NA,0.313,OXYFLUORFEN,111601,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE, HERBICIDE: (PENDIMETHALIN = 108501),NA,NA,1.202,PENDIMETHALIN,108501,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,0.019,ABAMECTIN,122804,Ib
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (ACEQUINOCYL = 6329),NA,NA,0.297,ACEQUINOCYL,6329,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,0.126,ACETAMIPRID,99050,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (AZADIRACHTIN = 121701),NA,NA,0.034,AZADIRACHTIN,121701,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,0.496,BIFENAZATE,586,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,0.109,BIFENTHRIN,128825,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,0.067,CHLORANTRANILIPROLE,90100,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (CYANTRANILIPROLE = 90098),NA,NA,0.111,CYANTRANILIPROLE,90098,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (CYFLUMETOFEN = 138831),NA,NA,0.178,CYFLUMETOFEN,138831,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (ETOXAZOLE = 107091),NA,NA,0.135,ETOXAZOLE,107091,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (FENPROPATHRIN = 127901),NA,NA,0.286,FENPROPATHRIN,127901,O
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (FENPYROXIMATE = 129131),NA,NA,0.103,FENPYROXIMATE,129131,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (FLONICAMID = 128016),NA,NA,0.085,FLONICAMID,128016,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (FLUPYRADIFURONE = 122304),NA,NA,0.158,FLUPYRADIFURONE,122304,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (HEXYTHIAZOX = 128849),NA,NA,0.177,HEXYTHIAZOX,128849,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (IMIDACLOPRID = 129099),NA,NA,0.515,IMIDACLOPRID,129099,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (MALATHION = 57701),NA,NA,1.991,MALATHION,57701,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (METHOXYFENOZIDE = 121027),NA,NA,0.174,METHOXYFENOZIDE,121027,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (NALED = 34401),NA,NA,0.904,NALED,34401,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (NEEM OIL = 25006),NA,NA,0.095,NEEM OIL,25006,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007),NA,5.151,NA,NA,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,0.059,NOVALURON,124002,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501),NA,NA,0.478,PIPERONYL BUTOXIDE,67501,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (PYRETHRINS = 69001),NA,NA,0.044,PYRETHRINS,69001,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (PYRIPROXYFEN = 129032),NA,NA,0.067,PYRIPROXYFEN,129032,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,0.068,SPINETORAM,110007,O
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (SPINOSAD = 110003),NA,NA,0.093,SPINOSAD,110003,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (SPIROMESIFEN = 24875),NA,NA,0.243,SPIROMESIFEN,24875,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (SULFOXAFLOR = 5210),NA,NA,0.069,SULFOXAFLOR,5210,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,0.062,THIAMETHOXAM,60109,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (CHLOROPICRIN = 81501),NA,NA,244.066,CHLOROPICRIN,81501,FM
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (DICHLOROPROPENE = 29001),NA,NA,83.557,DICHLOROPROPENE,29001,FM
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (FLUTRIAFOL = 128940),NA,NA,0.112,FLUTRIAFOL,128940,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (IRON PHOSPHATE = 34903),NA,NA,0.161,IRON PHOSPHATE,34903,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (METAM-POTASSIUM = 39002),NA,NA,214.011,METAM-POTASSIUM,39002,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (METAM-SODIUM = 39003),NA,NA,228.063,METAM-SODIUM,39003,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (REYNOUTRIA SACHALINE = 55809),NA,NA,0.191,REYNOUTRIA SACHALINE,55809,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,0.447,AZOXYSTROBIN,128810,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (BLAD = 30006),NA,NA,0.54,BLAD,30006,Ib
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (BORAX DECAHYDRATE = 11102),NA,NA,0.051,BORAX DECAHYDRATE,11102,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (BOSCALID = 128008),NA,NA,0.508,BOSCALID,128008,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,10.456,CAPTAN,81301,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (CYFLUFENAMID = 555550),NA,NA,0.034,CYFLUFENAMID,555550,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,0.765,CYPRODINIL,288202,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (DIFENOCONAZOLE = 128847),NA,NA,0.25,DIFENOCONAZOLE,128847,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FENHEXAMID = 90209),NA,NA,1.163,FENHEXAMID,90209,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,0.51,FLUDIOXONIL,71503,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FLUOPYRAM = 80302),NA,NA,0.224,FLUOPYRAM,80302,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FLUXAPYROXAD = 138009),NA,NA,0.361,FLUXAPYROXAD,138009,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FOSETYL-AL = 123301),NA,NA,18.136,FOSETYL-AL,123301,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (MEFENOXAM = 113502),NA,NA,1.215,MEFENOXAM,113502,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (MYCLOBUTANIL = 128857),NA,NA,0.281,MYCLOBUTANIL,128857,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (PENTHIOPYRAD = 90112),NA,NA,0.625,PENTHIOPYRAD,90112,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000),NA,NA,0.149,POLYOXIN D ZINC SALT,230000,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (POTASSIUM BICARBON. = 73508),NA,NA,2.908,POTASSIUM BICARBON.,73508,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (PROPICONAZOLE = 122101),NA,NA,0.174,PROPICONAZOLE,122101,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (PYRACLOSTROBIN = 99100),NA,NA,0.317,PYRACLOSTROBIN,99100,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (PYRIMETHANIL = 288201),NA,NA,0.883,PYRIMETHANIL,288201,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (QUINOLINE = 55459),NA,NA,0.264,QUINOLINE,55459,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (SULFUR = 77501),NA,NA,26.646,SULFUR,77501,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (TETRACONAZOLE = 120603),NA,NA,0.058,TETRACONAZOLE,120603,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,1.041,THIOPHANATE-METHYL,102001,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,5.064,THIRAM,79801,II
